study,domain,domain_abbr,sub_domain,source,metric,atlas,table_name,table_label,url_docs,url_deap,url_score,n_total,n_admin,n_item,n_derived,n_score,type,00S,00A,00M,01A,01M,02A,02M,03A,03M,04A,04M,05A,05M,06A,C01,C02,C03,C04,C05,C06,C07,S01,S02,S03,S04,S05
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Desikan,mr_y_dti__fs__fa__gwc__dsk,DTI (Full shell) - Fractional Anisotropy - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Desikan,mr_y_dti__fs__fa__wm__dsk,DTI (Full shell) - Fractional Anisotropy - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Fractional%20Anisotropy%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Desikan,mr_y_dti__is__fa__gm__dsk,DTI (Inner shell) - Fractional Anisotropy - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Desikan,mr_y_dti__is__fa__gwc__dsk,DTI (Inner shell) - Fractional Anisotropy - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Desikan,mr_y_dti__is__fa__wm__dsk,DTI (Inner shell) - Fractional Anisotropy - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Destrieux,mr_y_dti__fs__fa__gm__dst,DTI (Full shell) - Fractional Anisotropy - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Full%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Destrieux,mr_y_dti__fs__fa__gwc__dst,DTI (Full shell) - Fractional Anisotropy - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Full%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Destrieux,mr_y_dti__fs__fa__wm__dst,DTI (Full shell) - Fractional Anisotropy - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Full%20shell%29%20-%20Fractional%20Anisotropy%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Destrieux,mr_y_dti__is__fa__gm__dst,DTI (Inner shell) - Fractional Anisotropy - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Destrieux,mr_y_dti__is__fa__gwc__dst,DTI (Inner shell) - Fractional Anisotropy - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Destrieux,mr_y_dti__is__fa__wm__dst,DTI (Inner shell) - Fractional Anisotropy - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Subcortical,mr_y_dti__fs__fa__aseg,DTI (Full shell) - Fractional Anisotropy (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22DTI%20%28Full%20shell%29%20-%20Fractional%20Anisotropy%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Fractional Anisotropy,Subcortical,mr_y_dti__is__fa__aseg,DTI (Inner shell) - Fractional Anisotropy (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22DTI%20%28Inner%20shell%29%20-%20Fractional%20Anisotropy%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,AtlasTrack,mr_y_dti__fs__ld__at,DTI (Full shell) - Longitudinal Diffusivity (AtlasTrack) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22AtlasTrack%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20%28AtlasTrack%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,42,,,,42,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,AtlasTrack,mr_y_dti__is__ld__at,DTI (Inner shell) - Longitudinal Diffusivity (AtlasTrack) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22AtlasTrack%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20%28AtlasTrack%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,42,,,,42,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Desikan,mr_y_dti__fs__ld__gm__dsk,DTI (Full shell) - Longitudinal Diffusivity - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Desikan,mr_y_dti__fs__ld__gwc__dsk,DTI (Full shell) - Longitudinal Diffusivity - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Desikan,mr_y_dti__fs__ld__wm__dsk,DTI (Full shell) - Longitudinal Diffusivity - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Desikan,mr_y_dti__is__ld__gm__dsk,DTI (Inner shell) - Longitudinal Diffusivity - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Desikan,mr_y_dti__is__ld__gwc__dsk,DTI (Inner shell) - Longitudinal Diffusivity - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Desikan,mr_y_dti__is__ld__wm__dsk,DTI (Inner shell) - Longitudinal Diffusivity - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Destrieux,mr_y_dti__fs__ld__gm__dst,DTI (Full shell) - Longitudinal Diffusivity - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Destrieux,mr_y_dti__fs__ld__gwc__dst,DTI (Full shell) - Longitudinal Diffusivity - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Destrieux,mr_y_dti__fs__ld__wm__dst,DTI (Full shell) - Longitudinal Diffusivity - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Destrieux,mr_y_dti__is__ld__gm__dst,DTI (Inner shell) - Longitudinal Diffusivity - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Destrieux,mr_y_dti__is__ld__gwc__dst,DTI (Inner shell) - Longitudinal Diffusivity - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Destrieux,mr_y_dti__is__ld__wm__dst,DTI (Inner shell) - Longitudinal Diffusivity - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Subcortical,mr_y_dti__fs__ld__aseg,DTI (Full shell) - Longitudinal Diffusivity (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22DTI%20%28Full%20shell%29%20-%20Longitudinal%20Diffusivity%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Longitudinal Diffusivity,Subcortical,mr_y_dti__is__ld__aseg,DTI (Inner shell) - Longitudinal Diffusivity (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22DTI%20%28Inner%20shell%29%20-%20Longitudinal%20Diffusivity%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,AtlasTrack,mr_y_dti__fs__md__at,DTI (Full shell) - Mean Diffusivity (AtlasTrack) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22AtlasTrack%22%2C%22DTI%20%28Full%20shell%29%20-%20Mean%20Diffusivity%20%28AtlasTrack%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,42,,,,42,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,AtlasTrack,mr_y_dti__is__md__at,DTI (Inner shell) - Mean Diffusivity (AtlasTrack) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22AtlasTrack%22%2C%22DTI%20%28Inner%20shell%29%20-%20Mean%20Diffusivity%20%28AtlasTrack%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,42,,,,42,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,Desikan,mr_y_dti__fs__md__gm__dsk,DTI (Full shell) - Mean Diffusivity - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Mean%20Diffusivity%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,Desikan,mr_y_dti__fs__md__gwc__dsk,DTI (Full shell) - Mean Diffusivity - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Mean%20Diffusivity%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,Desikan,mr_y_dti__fs__md__wm__dsk,DTI (Full shell) - Mean Diffusivity - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Full%20shell%29%20-%20Mean%20Diffusivity%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,Desikan,mr_y_dti__is__md__gm__dsk,DTI (Inner shell) - Mean Diffusivity - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Mean%20Diffusivity%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (DTI),Youth,Mean Diffusivity,Desikan,mr_y_dti__is__md__gwc__dsk,DTI (Inner shell) - Mean Diffusivity - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_dti,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22DTI%20%28Inner%20shell%29%20-%20Mean%20Diffusivity%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
